Date,FS_oil,MACD_oil_1_2_3,MACD_T_1_2_3,MACD_T_2_3_4,BIAS_T_2_03,Butadiene
10/24/2014,9.799999999999983,-0.445494508470631,-0.445494508470631,0.6880712042818686,-0.08368200836820083,1095
10/31/2014,0.5,-2.198950586597249,-2.198950586597249,0.13027486000306965,-0.02576112412177986,1040
11/7/2014,-9.199999999999989,-1.8415430707525786,-1.8415430707525786,-0.5481190152811877,0.004784688995215311,1050
11/14/2014,4.199999999999989,0.3652058721390574,0.3652058721390574,0.027986625189768688,0.014084507042253521,1080
11/21/2014,-1.8999999999999773,-0.08873792809200154,-0.08873792809200154,-0.10977900770689075,-0.004651162790697674,1070
11/28/2014,-2.0,0.18185074790014255,0.18185074790014255,-0.13415289603452152,-0.014218009478672985,1040
12/5/2014,-3.200000000000017,0.4996652779321096,0.4996652779321096,-0.17463448332590303,-0.017114914425427872,1005
12/12/2014,-4.449999999999989,0.9194126069600657,0.9194126069600657,-0.21435206284813546,-0.017721518987341773,970
12/19/2014,4.449999999999989,1.4245662928113632,1.4245662928113632,0.26160307586482645,0.005128205128205128,980
12/26/2014,-1.049999999999983,0.2922364761828078,0.2922364761828078,0.07706900230574831,0.0,980
1/2/2015,5.0,0.1811026813504384,0.1811026813504384,0.3087949797768772,-0.02671555788370875,929
1/9/2015,-7.600000000000023,-0.7311205115717598,-0.7311205115717598,-0.3134462229371735,-0.028792912513842746,877
1/16/2015,-4.549999999999983,0.6272157934651261,0.6272157934651261,-0.2849293391639378,-0.06174334140435835,775
1/23/2015,0.6999999999999886,1.4028665798162194,1.4028665798162194,0.043111593800816195,-0.05084745762711865,700
1/30/2015,-2.1500000000000057,0.947852850936016,0.947852850936016,-0.009598445069926242,-0.014492753623188406,680
2/6/2015,3.4000000000000057,0.9143996124772968,0.9143996124772968,0.2540082322828425,-0.022556390977443608,650
2/13/2015,-0.04999999999998295,0.037357535241739015,0.037357535241739015,0.10978858903210664,0.015151515151515152,670
2/20/2015,0.6999999999999886,-0.11293532271142226,-0.11293532271142226,0.08206497825044323,0.007407407407407408,680
2/27/2015,0.6999999999999886,-0.21700569146648263,-0.21700569146648263,0.057334899365883985,0.0072992700729927005,690
3/6/2015,-1.0,-0.27868218910350606,-0.27868218910350606,-0.04655110417267849,0.028169014084507043,730
3/13/2015,-1.1999999999999886,-0.02940087567517935,-0.02940087567517935,-0.07840668439970955,0.0759493670886076,850
3/20/2015,-0.8499999999999943,0.22194630178793773,0.22194630178793773,-0.05478202158786871,0.017341040462427744,880
3/27/2015,1.5,0.33152206410250074,0.33152206410250074,0.0807617815732442,-0.005714285714285714,870
4/3/2015,-2.375,-0.010722663545919886,-0.010722663545919886,-0.08847743379305939,0.0,870
4/10/2015,-2.375,0.3316441030279691,0.3316441030279691,-0.12155371164433859,0.06951871657754011,1000
4/17/2015,2.9499999999999886,0.6739905297809798,0.6739905297809798,0.15908414732913911,0.031476997578692496,1065
4/24/2015,1.3499999999999943,0.014718090979471299,0.014718090979471299,0.13145867555536483,0.006993006993006993,1080
5/1/2015,4.5,-0.3250666791472554,-0.3250666791472554,0.2543792989121556,0.009174311926605505,1100
5/8/2015,4.5,-1.0233419144526295,-1.0233419144526295,0.24037962613674324,0.009009009009009009,1120
5/15/2015,0.950000000000017,-1.5486071488526534,-1.5486071488526534,0.010603799076804421,-0.0022371364653243847,1115
5/22/2015,0.3499999999999943,-1.2782823049684282,-1.2782823049684282,-0.09044970885656767,-0.0022471910112359553,1110
5/29/2015,9.75,-0.8654673959982517,-0.8654673959982517,0.3673241805347516,0.008928571428571428,1130
6/5/2015,-0.9000000000000057,-2.1331757791704717,-2.1331757791704717,-0.10130848875481036,0.013100436681222707,1160
6/12/2015,-1.4000000000000057,-1.4834019166423502,-1.4834019166423502,-0.24663659179071828,0.029288702928870293,1230
6/19/2015,-1.8999999999999773,-0.6473056340068695,-0.6473056340068695,-0.26590770434334843,0.061068702290076333,1390
6/26/2015,-2.0500000000000114,0.024478957767968268,0.024478957767968268,-0.22600749724045954,0.010676156583629894,1420
7/3/2015,-5.800000000000011,0.4699500704744537,0.4699500704744537,-0.35633593566150523,-0.0035335689045936395,1410
7/10/2015,-4.099999999999994,1.3542118991007328,1.3542118991007328,-0.23916728005551136,-0.010752688172043012,1380
7/17/2015,-1.299999999999983,1.7335182375048532,1.7335182375048532,-0.01618322736261746,-0.05142857142857143,1245
7/24/2015,-1.3000000000000114,1.4355632147372717,1.4355632147372717,0.05394863391776994,-0.03663613655287261,1157
7/31/2015,-2.5,1.1240496393635908,1.1240496393635908,0.004198465518328476,-0.03906600808262236,1070
